adviser_id1,adviser_id2,filing_date,filing_year,has_flat_fee,flat_fee_value,product_count,contract_type,effective_fee_1M,effective_fee_5M,has_min_investment,min_investment_amount,is_negotiable,has_negotiable_threshold,negotiable_threshold_amount
104535,261325,2016-08-02,2016,0,,1,AUM-Based Only,0.5964055371104067,0.786426270064642,1,500000.0,0,0,
104535,261325,2016-08-04,2016,0,,1,AUM-Based Only,1.3418943365059397,0.7043658415373393,1,500000.0,0,0,
104535,274320,2017-03-29,2017,0,,1,AUM-Based Only,0.6299831311387867,1.304163245848523,1,500000.0,0,0,
104535,274320,2017-12-22,2017,0,,1,AUM-Based Only,0.6214460241310955,1.4217996757972586,1,500000.0,0,0,
104535,285721,2017-12-22,2017,0,,1,AUM-Based Only,0.5097512960085939,0.9374392792149132,1,500000.0,0,0,
104535,285721,2018-03-29,2018,0,,1,AUM-Based Only,1.307917047207709,1.2874328461408238,1,500000.0,0,0,
104535,285721,2018-06-27,2018,0,,1,AUM-Based Only,1.840469750979784,0.5128747800016819,1,500000.0,0,0,
104535,47829,2011-03-31,2011,0,,1,AUM-Based Only,0.6486787286586646,0.5050821098787234,1,500000.0,0,0,
104535,73087,2012-03-19,2012,0,,1,AUM-Based Only,1.7954761757984432,0.3277783715546155,1,500000.0,0,0,
104535,96319,2013-03-28,2013,0,,1,AUM-Based Only,1.246679176619221,1.4186664833016411,1,500000.0,0,0,
104535,96319,2014-03-17,2014,0,,1,AUM-Based Only,0.6504112549202661,0.8612984022420935,1,500000.0,0,0,
104535,96319,2015-03-19,2015,0,,1,AUM-Based Only,1.3504374559437344,1.397550513010666,1,500000.0,0,0,
104535,96319,2015-03-23,2015,0,,1,AUM-Based Only,0.5742720617114938,0.886268502914451,1,500000.0,0,0,
104536,115244,2014-03-28,2014,0,,0,No Fee Info,0.7999498784775921,1.0201079112546114,0,,1,0,
104536,145468,2015-03-31,2015,0,,2,AUM-Based Only,1.6479186428649608,0.8510607875418155,0,,1,0,
104536,254790,2016-03-29,2016,0,,0,No Fee Info,1.4975528566246934,1.2503757407725693,0,,1,0,
104536,254790,2017-03-29,2017,0,,1,AUM-Based Only,1.5670921381693907,0.5416288357886874,1,250000.0,1,0,
104536,293804,2018-03-29,2018,0,,0,No Fee Info,0.7804121347205244,0.5696633186684514,1,250000.0,1,0,
104536,39449,2011-03-23,2011,0,,2,AUM-Based Only,1.1303277633127298,1.411945164882806,0,,0,0,
104536,77803,2012-03-30,2012,0,,0,No Fee Info,1.777507978500605,0.8611928782846896,0,,1,0,
104536,92118,2013-02-28,2013,0,,2,AUM-Based Only,1.4792624456108432,1.1120546099407946,0,,1,0,
104537,35689,2011-03-07,2011,1,,0,Flat Fee Only,1.3714316229061976,1.083899082875203,0,,0,0,
104537,35691,2011-03-07,2011,1,,0,Flat Fee Only,0.5236813159681959,0.3115375903507856,0,,0,0,
104537,35692,2011-03-07,2011,0,,3,AUM-Based Only,1.8649432303180904,1.053903307072788,0,,1,1,2500.0
104537,67090,2012-01-12,2012,0,,3,AUM-Based Only,1.192578256948411,0.7085174454008567,0,,1,0,
104537,71390,2012-03-01,2012,0,,3,AUM-Based Only,1.2034092429778906,1.1367596844365495,0,,1,0,
104537,71391,2012-03-01,2012,1,,0,Flat Fee Only,0.8317436093104718,1.4842797503400058,0,,0,0,
104537,71392,2012-03-01,2012,1,,0,Flat Fee Only,1.7798194573571628,1.2883340259142273,0,,0,0,
104539,48793,2011-03-31,2011,1,1.5,1,Both,1.0780416528761,1.3653623964612631,1,50000.0,1,0,
104539,48793,2013-04-01,2013,1,1.5,1,Both,0.9821003616999764,1.01523793480435,1,50000.0,1,0,
104539,48793,2014-03-25,2014,1,1.5,1,Both,0.9850716091541932,1.2102123951943262,1,50000.0,1,0,
104539,48793,2015-03-25,2015,1,1.5,1,Both,1.8708564644248256,0.6042344227923555,1,50000.0,1,0,
104539,48793,2015-03-31,2015,1,1.5,1,Both,1.340085158249853,0.8604837597321633,1,50000.0,1,0,
104540,10802,2008-04-17,2008,1,,0,Flat Fee Only,0.7119656390905551,1.4664301163630362,0,,0,0,
104540,14,2007-04-24,2007,1,,0,Flat Fee Only,1.901652407142168,0.6230225183032987,0,,0,0,
104540,14,2008-04-17,2008,1,,0,Flat Fee Only,0.6274446372156623,0.4018996187166821,0,,0,0,
104540,14,2008-04-17,2008,1,,0,Flat Fee Only,1.4479142185520215,1.2753932076158767,0,,0,0,
104540,18225,2009-04-06,2009,1,,0,Flat Fee Only,1.12051145588887,0.3089080254090536,0,,0,0,
104540,18225,2010-04-07,2010,1,,0,Flat Fee Only,1.739858943723518,0.7014593613398732,0,,0,0,
104540,18225,2011-04-28,2011,1,0.5,2,Both,1.109537881986148,0.4392651484904645,0,,1,0,
104540,18225,2012-03-07,2012,1,0.5,2,Both,1.7348090504580695,0.5743188575867676,0,,1,0,
104540,18225,2012-03-07,2012,1,0.5,2,Both,1.2192834713343752,0.9830713368308646,0,,1,0,
104540,99738,2013-04-26,2013,0,,1,AUM-Based Only,1.2325288031005763,0.3409050007568999,0,,1,0,
104540,99738,2014-04-29,2014,0,,1,AUM-Based Only,1.8382193311430752,0.6344941996740416,0,,1,0,
104540,99738,2015-04-24,2015,0,,1,AUM-Based Only,1.7670207986650313,0.8944315757673809,0,,1,0,
104540,99738,2016-04-25,2016,0,,1,AUM-Based Only,1.093924484863244,0.5004565659241428,0,,1,0,
104540,99738,2017-04-26,2017,0,,1,AUM-Based Only,0.7010426897013726,1.048465561971444,0,,1,0,
104540,99738,2018-04-30,2018,1,,0,Flat Fee Only,0.965597989319029,1.3729522681550366,1,0.0,1,0,
104541,112338,2018-05-08,2018,0,,1,AUM-Based Only,0.7412873888735283,0.3840661589646102,0,,1,0,
104541,112338,2014-03-21,2014,0,,3,AUM-Based Only,1.8651051780505987,0.5816232796143406,0,,1,0,
104541,112338,2014-09-25,2014,0,,1,AUM-Based Only,0.8488971346059839,0.583468035867281,0,,1,0,
104541,112338,2014-10-14,2014,0,,1,AUM-Based Only,1.8795183028764,1.116199382570641,0,,1,0,
104541,112338,2015-03-19,2015,0,,3,AUM-Based Only,1.0107995181807348,1.424539158699563,0,,1,0,
104541,112338,2015-03-23,2015,0,,3,AUM-Based Only,1.7940123545492477,1.3491988026928912,0,,1,0,
104541,112338,2016-03-15,2016,0,,1,AUM-Based Only,1.4423743350305538,0.4956765886100589,0,,1,0,
104541,112338,2017-03-24,2017,0,,1,AUM-Based Only,1.6357526616232738,0.4915205829232576,0,,1,0,
104541,112338,2017-05-05,2017,0,,3,AUM-Based Only,1.553511594001932,1.4637913722625724,0,,1,0,
104541,112338,2018-03-26,2018,0,,3,AUM-Based Only,1.4063000559121217,0.735574781486852,0,,1,0,
104541,53243,2011-04-15,2011,0,,1,AUM-Based Only,1.2154918942865276,0.5579269354602114,0,,1,0,
104541,53243,2011-06-20,2011,0,,1,AUM-Based Only,1.972530841870069,1.148619790644061,0,,1,0,
104541,76982,2012-03-30,2012,0,,1,AUM-Based Only,1.5911267473399031,0.7704819388454289,0,,1,0,
104541,94860,2013-03-25,2013,0,,1,AUM-Based Only,0.9647380461872476,1.4515360642437156,0,,1,0,
104541,94860,2013-03-28,2013,0,,1,AUM-Based Only,1.362506419163065,1.4865926064270207,0,,1,0,
104543,112902,2014-03-25,2014,0,,1,AUM-Based Only,0.9742734962257402,1.0607246624412374,1,1200.0,1,0,
104543,140315,2015-03-25,2015,0,,1,AUM-Based Only,1.1595753944166622,1.1099882218097807,0,,1,0,
104543,253143,2016-03-24,2016,0,,1,AUM-Based Only,1.4138733982617444,0.5165731827184175,0,,1,0,
104543,253143,2016-04-26,2016,0,,1,AUM-Based Only,0.9824323801119472,0.8445497701336755,0,,1,0,
104543,269095,2017-02-15,2017,0,,1,AUM-Based Only,1.2831735074556898,1.3627169754028634,0,,1,0,
104543,273065,2017-03-27,2017,0,,1,AUM-Based Only,0.5776080147720393,0.4600203857344921,0,,1,0,
104543,291987,2018-03-27,2018,0,,1,AUM-Based Only,1.4173299807843007,1.0646333089138258,1,0.0,1,0,
104543,49661,2011-03-31,2011,0,,1,AUM-Based Only,0.912714449952925,0.921283561173935,0,,1,0,
104543,49661,2012-03-30,2012,0,,1,AUM-Based Only,1.205227676088691,1.3406146452220782,0,,1,0,
104543,77097,2012-03-30,2012,0,,2,AUM-Based Only,1.6662271940116975,0.8092270902285157,0,,1,0,
104543,97892,2013-04-01,2013,0,,1,AUM-Based Only,0.5752641616273366,0.3844537089332085,1,0.0,1,0,
104545,117177,2014-04-03,2014,0,,2,AUM-Based Only,1.6290737795105348,0.7267912152451138,0,,1,1,3000.0
104545,117177,2015-03-31,2015,0,,2,AUM-Based Only,1.249186184640997,0.3333474301191415,0,,1,1,3000.0
104545,255965,2016-03-30,2016,0,,2,AUM-Based Only,1.2104661191683082,0.4806405304034207,0,,1,1,3000.0
104545,276947,2017-04-01,2017,0,,2,AUM-Based Only,1.3306058019574465,1.108090477201514,0,,1,1,3000.0
104545,297161,2018-04-25,2018,0,,1,AUM-Based Only,1.8338234430899985,1.3346746845721265,1,12000.0,1,1,5000.0
104545,48947,2011-03-31,2011,0,,2,AUM-Based Only,0.7188613852467769,1.2787157474847153,0,,1,1,3000.0
104545,76936,2012-03-30,2012,0,,2,AUM-Based Only,1.430446406324322,1.005234989595576,1,6250.0,1,1,3000.0
104545,98413,2013-04-01,2013,0,,2,AUM-Based Only,0.7258887954779507,1.0606426614430928,0,,1,1,3000.0
104547,51420,2011-03-31,2011,0,,3,AUM-Based Only,0.5562479187107308,1.0796441282716946,0,,1,0,
104547,51420,2011-05-31,2011,0,,3,AUM-Based Only,1.092685481244836,0.7318334640339326,0,,1,0,
104547,51420,2012-03-30,2012,0,,3,AUM-Based Only,1.436879145734983,0.616355498721445,0,,1,0,
104548,104899,2013-10-03,2013,1,,0,Flat Fee Only,1.6748367083005735,1.2611627551479578,0,,0,0,
104548,109027,2014-02-05,2014,1,,0,Flat Fee Only,0.5416324716249913,0.6722822996293876,0,,0,0,
104548,109027,2015-03-24,2015,1,,0,Flat Fee Only,1.7696303510584728,0.9027248020825074,0,,0,0,
104548,109027,2017-05-30,2017,1,,0,Flat Fee Only,0.5342193644114256,0.9669595860319324,0,,0,0,
104548,109027,2017-08-14,2017,1,,0,Flat Fee Only,0.7333176324395251,0.895513289002563,0,,0,0,
104548,109027,2017-10-25,2017,1,,0,Flat Fee Only,0.6627464899559912,1.0720305329489197,0,,0,0,
104548,109027,2018-03-28,2018,1,,0,Flat Fee Only,0.9917681180000308,0.5338369348590521,0,,0,0,
104548,46556,2011-03-31,2011,1,,0,Flat Fee Only,1.5489390557542873,0.9464073984996406,0,,0,0,
104548,46556,2012-03-26,2012,1,,0,Flat Fee Only,1.350609890547762,0.8293471065781239,0,,0,0,
104548,46556,2013-02-14,2013,1,,0,Flat Fee Only,1.7199651630142627,1.0182394147682985,0,,0,0,
104548,46556,2013-10-03,2013,1,,0,Flat Fee Only,0.8925131581006465,0.3477539806854604,0,,0,0,
104549,114298,2014-03-28,2014,0,,1,AUM-Based Only,1.2716038307727424,0.3119150000174918,0,,1,0,
104549,140060,2015-03-24,2015,0,,1,AUM-Based Only,0.6962051180324759,0.3445306661779798,0,,1,0,
104549,253182,2016-03-24,2016,0,,1,AUM-Based Only,1.214050048777221,1.1658689396322863,0,,1,0,
104549,273470,2017-03-28,2017,0,,1,AUM-Based Only,0.9848297932853508,0.780728153713427,0,,1,0,
104549,293549,2018-03-29,2018,0,,1,AUM-Based Only,1.521107287877859,1.026037026513003,0,,1,0,
104549,44511,2011-03-30,2011,1,,0,Flat Fee Only,1.304028890325267,1.0795982415438965,0,,0,0,
104549,44511,2011-08-02,2011,0,,1,AUM-Based Only,1.6490977991578184,0.7297120927285355,0,,1,0,
104549,75723,2012-03-29,2012,0,,1,AUM-Based Only,1.471141920109995,0.9603331237015084,0,,1,0,
104549,96578,2013-03-28,2013,0,,1,AUM-Based Only,0.801784389144039,1.1011329529797265,0,,1,0,
104550,140370,2015-03-25,2015,0,,1,AUM-Based Only,1.7989722707999722,1.1759308879500712,1,5000.0,1,0,
104550,140370,2016-03-18,2016,0,,1,AUM-Based Only,0.8611506174104904,1.4761773294315668,1,10000.0,1,0,
104550,140370,2017-03-17,2017,0,,1,AUM-Based Only,1.5400161753647217,0.7460979055071624,1,10000.0,1,0,
104550,140370,2018-03-23,2018,0,,1,AUM-Based Only,0.8001932470940194,0.9514193356818226,1,10000.0,1,0,
104550,38318,2011-03-21,2011,0,,1,AUM-Based Only,1.224876568167578,1.267053642472746,1,10000.0,1,0,
104550,38318,2012-02-27,2012,0,,1,AUM-Based Only,0.7474881424924559,0.7754904675546915,1,10000.0,1,0,
104550,93455,2013-03-15,2013,0,,1,AUM-Based Only,1.7571861582164503,0.4424894111635264,1,10000.0,1,0,
104550,93455,2014-03-17,2014,0,,1,AUM-Based Only,1.3772878672214492,1.3937151395711511,1,10000.0,1,0,
104552,50424,2011-03-31,2011,1,,0,Flat Fee Only,0.506374571507799,0.6190781292334684,0,,0,0,
104552,50424,2011-06-10,2011,1,,0,Flat Fee Only,1.9723614385272696,0.7023963157217086,0,,0,0,
104553,38329,2017-02-28,2017,1,500.0,2,Both,1.561722978243386,0.6875112973518447,0,,1,0,
104553,38329,2018-03-07,2018,0,,0,No Fee Info,1.7811558338162028,0.7185004955815169,0,,1,0,
104553,38329,2018-05-07,2018,0,,1,AUM-Based Only,0.6325305830208732,1.1432357759931473,0,,1,0,
104553,38329,2018-08-29,2018,0,,0,No Fee Info,0.7853313724806641,1.2520737479154045,0,,1,0,
104553,38329,2018-11-14,2018,0,,1,AUM-Based Only,1.1020070324980025,0.684322397071788,0,,1,0,
104553,38329,2015-10-09,2015,0,,1,AUM-Based Only,1.361424863982888,0.3446054552325853,0,,1,0,
104553,38329,2016-03-14,2016,0,,0,No Fee Info,1.8858454794724768,1.1475623711996985,0,,1,0,
104554,293669,2018-03-29,2018,0,,1,AUM-Based Only,1.965338339545334,1.105753070805762,1,85000.0,1,0,
104554,293669,2018-04-19,2018,0,,1,AUM-Based Only,1.8971288468749463,1.4260018901845328,1,140000.0,1,0,
104554,293669,2018-09-26,2018,0,,1,AUM-Based Only,0.9186317292949048,0.6222298246034874,1,140000.0,1,0,
104554,50605,2017-04-27,2017,0,,2,AUM-Based Only,0.6252251954076787,0.4443532946580771,0,,1,0,
104554,50605,2017-05-16,2017,0,,2,AUM-Based Only,1.8437434376642576,0.3372745109918383,0,,1,0,
104554,50605,2011-03-31,2011,0,,1,AUM-Based Only,1.11763780537708,1.316383183145866,0,,1,0,
104554,50605,2012-03-30,2012,0,,1,AUM-Based Only,0.8400023015632768,0.760337491583523,0,,1,0,
104554,50605,2012-05-16,2012,0,,1,AUM-Based Only,1.421478159742762,1.225227963593079,0,,1,0,
104554,50605,2014-03-31,2014,0,,1,AUM-Based Only,0.5880320403005767,0.419942107235161,0,,1,0,
104554,50605,2014-11-11,2014,0,,1,AUM-Based Only,1.456943674868748,0.4800745063344017,0,,1,0,
104554,50605,2015-03-27,2015,0,,1,AUM-Based Only,1.9295375502905383,1.1452505805369424,0,,1,0,
104554,50605,2016-03-28,2016,0,,1,AUM-Based Only,1.4265324225167562,1.2923131481970491,0,,1,0,
104554,50605,2017-03-31,2017,0,,2,AUM-Based Only,0.9562053659240816,1.054740759332364,0,,1,0,
104554,50605,2017-04-26,2017,0,,2,AUM-Based Only,1.7528449411300946,0.936893835515686,1,10000.0,0,0,
104554,50606,2017-04-27,2017,0,,1,AUM-Based Only,1.7663691106234691,0.5642569740057584,1,140000.0,1,0,
104554,50606,2017-05-16,2017,0,,1,AUM-Based Only,1.2340074374047814,0.5311407121885736,1,140000.0,1,0,
104554,50606,2011-03-31,2011,0,,1,AUM-Based Only,1.5640517707787724,0.4177009838830451,1,140000.0,1,0,
104554,50606,2012-03-30,2012,0,,1,AUM-Based Only,1.149947878741473,0.7659855068306697,1,140000.0,1,0,
104554,50606,2012-05-16,2012,0,,1,AUM-Based Only,0.6286677398048937,1.0070113926201747,1,140000.0,1,0,
104554,50606,2014-03-31,2014,0,,1,AUM-Based Only,1.876587891349931,0.3605248524661366,1,140000.0,1,0,
104554,50606,2014-11-11,2014,0,,1,AUM-Based Only,1.3271291831675096,1.1737653306613582,1,140000.0,1,0,
104554,50606,2015-03-27,2015,0,,1,AUM-Based Only,1.7350299817021664,1.018444849933193,1,140000.0,1,0,
104554,50606,2016-03-28,2016,0,,1,AUM-Based Only,1.1123048608094632,0.7829879186937803,1,140000.0,1,0,
104554,50606,2017-03-31,2017,0,,1,AUM-Based Only,1.0345671985166378,1.1126827787213076,1,140000.0,1,0,
104554,50606,2017-04-26,2017,0,,1,AUM-Based Only,0.8737169208555424,1.4824937622126424,1,140000.0,1,0,
104555,114109,2014-03-27,2014,0,,4,AUM-Based Only,1.3383315757843823,1.1910383732700025,0,,0,0,
104555,114109,2014-11-18,2014,0,,4,AUM-Based Only,1.934927007792453,0.3264187236793799,0,,0,0,
104555,114109,2015-03-27,2015,0,,4,AUM-Based Only,0.6471588447224083,0.6577885518682511,0,,0,0,
104555,114109,2016-03-29,2016,0,,4,AUM-Based Only,0.609097617739917,0.9722224350653232,0,,0,0,
104555,114109,2016-04-13,2016,0,,4,AUM-Based Only,1.8101886158649227,0.9341567030340444,0,,0,0,
104555,114109,2017-03-24,2017,0,,4,AUM-Based Only,0.9690380838741112,1.1660350834001263,0,,0,0,
104555,114109,2018-03-28,2018,0,,4,AUM-Based Only,1.3927959233083556,1.3587399761200265,0,,0,0,
104555,123243,2014-10-03,2014,1,500.0,1,Both,1.287447709975863,0.6694752078294065,0,,1,0,
104555,123243,2014-11-18,2014,1,500.0,1,Both,0.5277737516287428,0.4263146420228016,0,,1,0,
104555,123243,2015-03-27,2015,1,500.0,1,Both,1.1113952808172445,0.5457294420749415,0,,1,0,
104555,123243,2016-03-29,2016,1,500.0,1,Both,0.8402158095486181,0.7240643429885649,0,,1,0,
104555,123243,2017-03-24,2017,1,500.0,1,Both,1.0196381807685118,1.079856636934826,0,,1,0,
104555,123243,2018-03-28,2018,1,500.0,1,Both,1.3292564239602154,0.369393069189339,0,,1,0,
104555,245612,2015-10-23,2015,1,,0,Flat Fee Only,0.573848177493301,1.1728591274463058,0,,0,0,
104555,245612,2016-03-29,2016,1,,0,Flat Fee Only,0.7951821718353025,1.4155762447431317,0,,0,0,
104555,245612,2017-03-24,2017,1,,0,Flat Fee Only,0.6513653095407261,0.5810052547456424,0,,0,0,
104555,245612,2017-03-31,2017,1,,0,Flat Fee Only,1.878428627976808,1.0830215521007436,0,,0,0,
104555,266215,2017-01-11,2017,0,,3,AUM-Based Only,0.7255302759623821,0.4390224381345567,0,,1,0,
104555,266215,2017-01-11,2017,0,,3,AUM-Based Only,1.4193788455799994,0.7171108611867865,0,,1,0,
104555,266215,2017-03-24,2017,1,,0,Flat Fee Only,0.8006826168758152,0.4812717881549756,0,,0,0,
104555,266215,2017-12-07,2017,1,,0,Flat Fee Only,0.6760626170334834,0.9032472941773336,0,,0,0,
104555,266215,2018-03-28,2018,1,,0,Flat Fee Only,1.9407317170749367,0.6300026166958037,0,,0,0,
104555,293081,2018-03-28,2018,1,,0,Flat Fee Only,1.909142256637939,0.3670370196025613,0,,0,0,
104555,293082,2018-03-28,2018,1,,0,Flat Fee Only,0.7295800599852935,1.325217754145612,0,,0,0,
104555,293083,2018-03-28,2018,1,,0,Flat Fee Only,1.352061559275642,1.3492386382391266,0,,0,0,
104555,293083,2018-10-19,2018,1,,0,Flat Fee Only,1.530645938565036,0.3587950178531613,0,,0,0,
104555,293084,2018-03-28,2018,0,,7,AUM-Based Only,0.9056700696019888,1.4832155667367857,0,,1,0,
104555,293085,2018-03-28,2018,1,,0,Flat Fee Only,0.7497606782768133,1.110181756775808,0,,0,0,
104555,46171,2017-03-24,2017,0,,4,AUM-Based Only,0.7210368272495611,0.676911919205624,1,200000.0,0,0,
104555,46171,2018-03-28,2018,0,,4,AUM-Based Only,0.6562353199323319,1.0293021066424808,1,200000.0,0,0,
104555,46171,2011-03-30,2011,0,,4,AUM-Based Only,0.7917033372466113,0.933206291345536,1,50000.0,1,0,
104555,46171,2011-12-08,2011,0,,4,AUM-Based Only,1.6094189901681553,0.8039686018335461,1,50000.0,1,0,
104555,46171,2012-03-29,2012,0,,4,AUM-Based Only,0.7631267058813702,0.9945897274809868,1,50000.0,1,0,
104555,46171,2013-01-25,2013,1,,0,Flat Fee Only,0.7539931381181323,1.3155867842174036,0,,0,0,
104555,46171,2013-03-27,2013,1,,0,Flat Fee Only,1.4073475285109684,1.1098120648352292,0,,0,0,
104555,46171,2014-03-27,2014,1,,0,Flat Fee Only,1.8183513001673293,0.5139451482935137,0,,0,0,
104555,46171,2015-03-27,2015,1,,0,Flat Fee Only,1.4805417495869095,1.0372638711740412,0,,0,0,
104555,46171,2016-03-29,2016,0,,4,AUM-Based Only,1.2574748214201783,0.3669830362119741,1,200000.0,0,0,
104555,46171,2016-04-13,2016,0,,4,AUM-Based Only,0.6696391299656833,1.373306028775501,1,200000.0,0,0,
104555,46172,2017-03-24,2017,0,,5,AUM-Based Only,0.6000676254121647,0.8386919372040553,0,,1,0,
104555,46172,2018-03-28,2018,1,,0,Flat Fee Only,0.984136597993826,0.8695106523911666,0,,0,0,
104555,46172,2011-03-30,2011,0,,3,AUM-Based Only,1.0463861213432195,0.6205090356156759,0,,1,0,
104555,46172,2012-03-29,2012,0,,3,AUM-Based Only,1.7275263610542817,1.1772377373891605,0,,1,0,
104555,46172,2012-07-31,2012,0,,3,AUM-Based Only,1.340878203345368,1.3073622960522029,0,,1,0,
104555,46172,2013-03-27,2013,0,,3,AUM-Based Only,1.0820369954615852,1.2371343735407647,0,,1,0,
104555,46172,2014-03-13,2014,0,,3,AUM-Based Only,1.1945408430615918,1.48717153911867,0,,1,0,
104555,46172,2014-03-27,2014,0,,3,AUM-Based Only,1.3491796912236949,0.6464797576709438,0,,1,0,
104555,46172,2015-03-27,2015,0,,3,AUM-Based Only,0.6072047873246429,0.7083442998930698,0,,1,0,
104555,46172,2016-03-29,2016,0,,3,AUM-Based Only,1.4867121162234571,1.462158009812594,0,,1,0,
104555,46172,2016-11-09,2016,1,,0,Flat Fee Only,1.0225893361242702,0.5455696530639196,0,,0,0,
104555,46173,2011-03-30,2011,1,,0,Flat Fee Only,1.726864544548563,0.7364299082962559,0,,0,0,
104555,46173,2012-03-29,2012,1,,0,Flat Fee Only,0.8056234696413637,0.845188536018181,0,,0,0,
104555,46174,2011-03-30,2011,1,,0,Flat Fee Only,1.459368737401512,0.9145042237125918,0,,0,0,
104555,46174,2012-03-29,2012,1,,0,Flat Fee Only,0.7627872768092694,1.1660982553526371,0,,0,0,
104555,46175,2015-01-28,2015,1,,0,Flat Fee Only,1.8069925663614173,0.8283830565583661,0,,0,0,
104555,46175,2015-03-27,2015,1,,0,Flat Fee Only,1.8771420716606613,0.4409814677181388,0,,0,0,
104555,46175,2015-12-04,2015,1,,0,Flat Fee Only,0.6086675916595401,1.4724182681374394,0,,0,0,
104555,46175,2016-03-29,2016,0,,3,AUM-Based Only,1.4193090849018002,1.3310138904600586,0,,0,0,
104555,46175,2016-04-13,2016,0,,3,AUM-Based Only,1.452950892356489,0.9667961076777992,0,,1,0,
104555,46175,2017-03-24,2017,0,,3,AUM-Based Only,1.4251783892341383,1.070715978814811,0,,0,0,
104555,46175,2018-03-28,2018,0,,3,AUM-Based Only,1.8839248280278755,1.0204609211399884,0,,0,0,
104555,46175,2011-03-30,2011,1,,0,Flat Fee Only,1.2101917364629986,1.222219600512185,0,,0,0,
104555,46175,2011-06-27,2011,1,,0,Flat Fee Only,1.6962405750313327,0.7240404366952029,0,,0,0,
104555,46175,2011-09-01,2011,1,,0,Flat Fee Only,1.944648886735575,1.4182951262371026,0,,0,0,
104555,46175,2011-12-08,2011,1,,0,Flat Fee Only,1.571359428211479,0.7050963610565931,0,,0,0,
104555,46175,2012-03-29,2012,1,,0,Flat Fee Only,0.9360755595908724,0.6370832453595006,0,,0,0,
104555,46175,2013-01-25,2013,1,,0,Flat Fee Only,0.5717031505647765,1.146268221068412,0,,0,0,
104555,46175,2013-03-27,2013,1,,0,Flat Fee Only,1.282754243004523,0.8262118407208556,0,,0,0,
104555,46175,2013-06-28,2013,1,,0,Flat Fee Only,1.3967321829841386,0.4831141703000667,0,,0,0,
104555,46175,2014-03-27,2014,1,,0,Flat Fee Only,0.7854980667020824,0.7434313042044332,0,,0,0,
104555,46176,2011-03-30,2011,1,,0,Flat Fee Only,1.2187998003153035,1.2310766156610304,0,,0,0,
104555,46176,2011-06-27,2011,1,,0,Flat Fee Only,0.973483384754195,0.6305986536438186,0,,0,0,
104555,46176,2011-09-01,2011,1,,0,Flat Fee Only,1.1619869284546902,1.198839366546007,0,,0,0,
104555,46176,2011-12-08,2011,1,,0,Flat Fee Only,1.8111801184116656,0.6852299713681462,0,,0,0,
104555,46176,2012-03-29,2012,1,,0,Flat Fee Only,1.6350046192068697,0.3855849920861636,0,,0,0,
104555,46176,2013-01-25,2013,1,,0,Flat Fee Only,1.1303715661915965,1.145410939965849,0,,0,0,
104555,46177,2018-07-20,2018,1,,0,Flat Fee Only,1.1090301570125924,0.3926982019961184,0,,0,0,
104555,46177,2011-03-30,2011,1,,0,Flat Fee Only,0.8114816549858859,1.1240109879132467,0,,0,0,
104555,46177,2012-03-29,2012,1,,0,Flat Fee Only,1.791691182251275,1.218382763502945,0,,0,0,
104555,46177,2013-03-27,2013,1,,0,Flat Fee Only,1.1597028239904303,0.8397319874335507,0,,0,0,
104555,46177,2013-06-28,2013,1,,0,Flat Fee Only,0.6957424621527166,1.1973317006392188,0,,0,0,
104555,46177,2014-03-27,2014,1,,0,Flat Fee Only,1.5181765452535148,0.9895363243558756,0,,0,0,
104555,46177,2015-03-27,2015,1,,0,Flat Fee Only,1.9594554322359623,0.7345307338774318,0,,0,0,
104555,46177,2016-03-29,2016,1,,0,Flat Fee Only,1.1302679959537991,0.3101723496363628,0,,0,0,
104555,46177,2017-03-24,2017,1,,0,Flat Fee Only,1.125325558113271,1.04053951724073,0,,0,0,
104555,46177,2018-03-28,2018,1,,0,Flat Fee Only,0.5825423302113415,1.0949199566136816,0,,0,0,
104555,46178,2011-03-30,2011,1,,0,Flat Fee Only,0.6686053422056755,1.484586391771607,0,,0,0,
104555,46178,2012-03-29,2012,1,,0,Flat Fee Only,0.9314604638279576,1.2334670815334146,0,,0,0,
104555,46178,2013-03-27,2013,1,,0,Flat Fee Only,1.0410553692207531,0.336884203630523,0,,0,0,
104555,46179,2011-03-30,2011,1,,0,Flat Fee Only,1.3672499529784483,0.5031833878130472,0,,0,0,
104555,46179,2012-03-29,2012,1,,0,Flat Fee Only,1.111144805690362,1.122076141734465,0,,0,0,
104555,46179,2013-03-27,2013,1,,0,Flat Fee Only,0.5415002614742372,0.504701006994449,0,,0,0,
104555,46179,2014-03-27,2014,1,,0,Flat Fee Only,0.5801374567794996,0.5635944279625029,0,,0,0,
104555,46179,2015-03-27,2015,0,,0,No Fee Info,1.8488011052249271,1.1610398592946922,0,,0,0,
104555,76232,2012-03-29,2012,1,5000.0,1,Both,1.0867825616337274,0.6783516463538501,1,2000.0,1,0,
104555,76232,2013-03-27,2013,1,,0,Flat Fee Only,1.9862621020129831,0.7745626937677985,0,,0,0,
104555,76232,2014-03-27,2014,1,,0,Flat Fee Only,1.43012210761783,1.1478966540210611,0,,0,0,
104555,76232,2015-03-27,2015,0,,1,AUM-Based Only,0.6386189224253687,1.2305333928148865,1,2000.0,1,1,2000.0
104555,76232,2016-03-29,2016,1,,0,Flat Fee Only,1.8710364431977924,0.4810158621266059,0,,0,0,
